IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
1850104,1850093,1935,692,1863,611,20761,3663,141,2321,Наименование проекта1850104,Новосибирск,2016-12-26,2,2016-12-28,NULL
1850904,1850100,NULL,692,1873,602,391056,3591,156,2349,Наименование проекта1850904,г. Первоуральск,NULL,2,NULL,NULL
1851696,1849934,NULL,692,1718,598,391056,3585,178,2341,Наименование проекта1851696,Ярославль,NULL,2,NULL,NULL
1855276,1854561,NULL,692,1433,607,391056,3644,100,2320,Наименование проекта1855276,с. Кандры,NULL,2,NULL,NULL
1856343,1856152,7936,118,1942,608,20761,3645,104,2312,Наименование проекта1856343,Воршинское МО Собинского района,2017-04-17,2,2017-04-27,NULL
1857606,1856159,1935,692,1173,606,277,3620,149,2310,Наименование проекта1857606,Таганрог,NULL,2,NULL,NULL
1861239,1861236,NULL,693,1308,616,391056,20849,135,2309,Наименование проекта1861239,Москва,NULL,2,NULL,NULL
1861588,1861586,NULL,118,1799,744,391056,0,165,2315,Наименование проекта1861588,г. Ефремов,NULL,2,NULL,NULL
1867192,1850502,1979,692,1405,607,277,3641,165,2348,Наименование проекта1867192,Донской,NULL,2,NULL,NULL
1868818,493117,1935,692,1859,603,277,3602,136,2396,Наименование проекта1868818,г. Балашиха,NULL,2,NULL,NULL
1876996,1864550,3702,745,1142,607,3126344,3635,173,2425,Наименование проекта1876996,Магнитогорск,NULL,2,NULL,2355699
1889070,1889068,NULL,692,1798,601,391056,3589,156,2313,Наименование проекта1889070,р.п. Большой Исток,NULL,2,NULL,NULL
1906869,1906867,1979,693,1691,608,20761,3651,135,2317,Наименование проекта1906869,г. Москва,2016-12-28,NULL,2016-12-29,NULL
1910315,1906930,NULL,692,1462,598,391056,3581,139,2318,Наименование проекта1910315,Дзержинск,NULL,2,NULL,NULL
1916166,1916069,NULL,692,1621,594,391056,3572,130,2432,Наименование проекта1916166,Приозерск,NULL,2,NULL,NULL
1920155,1920151,NULL,696,1459,607,391056,3635,135,2381,Наименование проекта1920155,Москва,NULL,2,NULL,NULL
1926123,115644,2440,692,1210,598,391056,3584,160,2333,Наименование проекта1926123,г. Ипатово,NULL,2,NULL,NULL
1939374,1908601,1979,692,1467,600,20761,3586,136,2365,Наименование проекта1939374,"Подольский район, село Покров",2017-05-18,2,2017-05-26,NULL
1942868,1942863,NULL,692,1220,607,391056,3644,135,2326,Наименование проекта1942868,Москва,NULL,2,NULL,NULL
1947326,1240610,NULL,692,1134,608,391056,3647,154,2402,Наименование проекта1947326,"г. Якутск, пос. Жатай",NULL,2,NULL,NULL
1952107,1951558,1281,692,1641,595,391056,3574,163,2354,Наименование проекта1952107,Конаково,NULL,2,NULL,NULL
1953309,1953305,NULL,693,1072,618,391056,0,107,2324,Наименование проекта1953309,село Елизаровка,NULL,2,NULL,NULL
1959061,1959058,NULL,692,1475,607,391056,3644,163,2344,Наименование проекта1959061,Тверь,NULL,2,NULL,NULL
